"USER_ID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Party","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024","IIncome","IGender","IEducationLevel","IHouseholdStatus","Q98197113181","HasIncome","HasGender","HasHouseholdStatus","HasEducationLevel"
3028,1985,"Male","$75,000 - $100,000","Domestic Partners (no kids)","Current Undergraduate","Democrat","No","Yes","Yes","No","No","No","Public","No","Yes","No","No","No","Yes","No","Science","Try first","No","Yes","No","No","Receiving","Yes","Yes","Pragmatist","No","No","Cool headed","Odd hours","No","Right","Yes","Yes","Yes","No","P.M.","Yes","Start","No","Yes","Circumstances","Yes","Yes","No","No","Yes","TMI","Yes","No","Tunes","Technology","No","No","Yes","Yes","Yes","Supportive","No","Mac","Yes","Risk-friendly","No","Umm...","No","Space","No","In-person","Yes","Yes","Yes","Yes","Yay people!","Yes","No","No","No","Yes","No","No","Yes","No","No","No","No","Own","Optimist","Dad","No","No","Yes","Yes","Check!","Yes","No","No","Yes","No","Yes","Yes","No","No","Yes","$75,000 - $100,000","Male","Current Undergraduate","Domestic Partners (no kids)","No",1,1,1,1
3029,1996,"Male","under $25,000","Single (no kids)","Current K-12","Republican","No","Yes","No","No","Yes","No","Private","No","No","No","Yes","No","Yes","Yes","Science","Try first","No","Yes","No","No","Receiving","Yes","Yes","Idealist","No","Yes","Cool headed","Standard hours","No","Happy","Yes","Yes","No","Yes","A.M.","Yes","Start","Yes","No","Me","No","No","No","Yes","Yes","TMI","No","Yes","Talk","People","Yes","Yes","No","Yes","No","Demanding","No","Mac","No","Cautious","No","Yes!","No","Socialize","Yes","In-person","No","No","No","Yes","Yay people!","No","No","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Own","Optimist","Mom","No","No","Yes","Yes","Nope","Yes","No","No","No","Yes","Yes","Yes","No","Yes","No","under $25,000","Male","Current K-12","Single (no kids)","Yes",1,1,1,1
3030,1968,"Male","$75,000 - $100,000","Married (no kids)","High School Diploma","Republican","No","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","","","","","","","","","","","","","","","","","Cool headed","Standard hours","No","Happy","No","Yes","No","No","P.M.","Yes","Start","No","Yes","Me","Yes","No","No","Yes","Yes","TMI","No","Yes","Talk","People","No","Yes","Yes","No","No","Supportive","No","Mac","Yes","Cautious","No","Umm...","No","Space","No","In-person","Yes","No","Yes","Yes","Grrr people","Yes","No","Yes","No","Yes","No","No","Yes","No","Yes","Yes","Yes","Own","Optimist","Dad","No","No","No","Yes","Nope","No","No","No","Yes","Yes","Yes","Only-child","No","No","Yes","$75,000 - $100,000","Male","High School Diploma","Married (no kids)","No",1,1,1,1
3031,1952,"Male","$75,000 - $100,000","Married (w/kids)","","Republican","","No","No","Yes","No","Yes","Public","No","Yes","No","No","Yes","No","Yes","Art","Try first","Yes","Yes","Yes","No","Giving","Yes","Yes","Idealist","No","No","Cool headed","Odd hours","No","Happy","No","Yes","No","Yes","A.M.","Yes","End","Yes","Yes","Me","Yes","Yes","No","No","Yes","Mysterious","No","No","Talk","People","No","No","Yes","Yes","No","Supportive","No","Mac","No","Cautious","No","Umm...","","Space","","In-person","No","Yes","Yes","Yes","Grrr people","Yes","Yes","Yes","No","No","No","No","No","No","No","Yes","No","Own","Optimist","Dad","Yes","Yes","No","No","Check!","Yes","No","No","Yes","Yes","No","Only-child","No","No","","$75,000 - $100,000","Male","Bachelor's Degree","Married (w/kids)","No",1,1,1,0
3032,1972,"Male","over $150,000","Married (w/kids)","Bachelor's Degree","Republican","","","No","Yes","No","Yes","Private","No","","No","No","No","No","Yes","Science","Study first","Yes","No","No","No","Giving","Yes","No","","No","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","Yes","Yes","P.M.","Yes","Start","Yes","Yes","Me","No","No","No","Yes","No","Mysterious","Yes","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","No","Yes","Yes","No","Own","Optimist","Mom","No","Yes","No","Yes","Check!","Yes","","","","No","Yes","Yes","No","No","Yes","over $150,000","Male","Bachelor's Degree","Married (w/kids)","No",1,1,1,1
3033,1965,"Male","$50,000 - $74,999","Single (no kids)","Bachelor's Degree","Republican","Yes","Yes","No","Yes","No","Yes","Public","No","Yes","No","Yes","No","No","No","Science","Try first","No","No","No","No","Giving","Yes","No","Pragmatist","No","Yes","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","Yes","P.M.","Yes","End","No","No","Me","Yes","Yes","Yes","Yes","Yes","Mysterious","No","No","Tunes","Technology","Yes","Yes","Yes","No","No","Demanding","No","PC","Yes","Cautious","No","Yes!","No","Space","No","In-person","Yes","Yes","Yes","No","Grrr people","Yes","No","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","No","Own","Optimist","Dad","No","Yes","No","No","Check!","Yes","No","No","Yes","Yes","Yes","Yes","No","No","Yes","$50,000 - $74,999","Male","Bachelor's Degree","Single (no kids)","WTF",1,1,1,1
3034,1996,"Male","under $25,000","Single (no kids)","Current K-12","Republican","No","No","No","No","Yes","Yes","Public","No","No","Yes","Yes","No","No","Yes","Science","Study first","Yes","No","No","No","Receiving","No","Yes","Pragmatist","No","No","Cool headed","Standard hours","No","Happy","No","No","","No","P.M.","Yes","End","Yes","No","Circumstances","Yes","Yes","No","Yes","No","Mysterious","No","No","Tunes","People","No","No","Yes","No","Yes","Supportive","No","PC","Yes","Cautious","No","","Yes","","No","In-person","No","Yes","Yes","Yes","Yay people!","No","Yes","Yes","No","No","Yes","No","Yes","No","No","Yes","No","Rent","Optimist","Mom","No","No","No","Yes","Check!","No","No","No","Yes","Yes","No","Yes","Yes","No","Yes","under $25,000","Male","Current K-12","Single (no kids)","No",1,1,1,1
3036,1995,"Female","under $25,000","Single (no kids)","Current Undergraduate","Democrat","","","","","","","","","","","Yes","Yes","","","","","","","","","","","","","","","","","","","","","","","","No","","","","","Yes","No","Yes","Yes","No","Mysterious","Yes","Yes","Tunes","People","No","Yes","Yes","No","Yes","Demanding","Yes","PC","Yes","Risk-friendly","Yes","Umm...","No","Space","No","In-person","No","Yes","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","under $25,000","Female","Current Undergraduate","Single (no kids)","No",1,1,1,1
3037,1965,"Male","$100,001 - $150,000","Married (w/kids)","Bachelor's Degree","Democrat","","","","","","","","","","","","","Yes","","","Try first","No","No","No","Yes","Giving","Yes","No","Pragmatist","No","Yes","","","","","","","","","","","","","","","Yes","No","No","No","No","TMI","No","No","Talk","Technology","No","","","","Yes","Demanding","","","","","","","No","","","Online","Yes","No","Yes","Yes","Yay people!","Yes","No","No","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","$100,001 - $150,000","Male","Bachelor's Degree","Married (w/kids)","No",1,1,1,1
3038,1973,"Female","$100,001 - $150,000","Married (w/kids)","Current Undergraduate","Democrat","No","Yes","No","No","Yes","Yes","Public","Yes","Yes","No","Yes","Yes","No","Yes","Art","Try first","Yes","No","No","No","Giving","No","No","Idealist","No","Yes","Hot headed","Odd hours","Yes","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Me","Yes","Yes","Yes","Yes","Yes","TMI","Yes","No","Tunes","Technology","Yes","Yes","No","No","","Supportive","No","PC","Yes","Cautious","No","Umm...","No","Space","Yes","Online","Yes","No","Yes","Yes","Grrr people","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Own","Optimist","Dad","No","Yes","Yes","Yes","Check!","No","No","No","Yes","Yes","No","Only-child","Yes","No","No","$100,001 - $150,000","Female","Current Undergraduate","Married (w/kids)","WTF",1,1,1,1
3040,1959,"Male","over $150,000","Married (w/kids)","Bachelor's Degree","Republican","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","Start","Yes","Yes","","","","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","over $150,000","Male","Bachelor's Degree","Married (w/kids)","",1,1,1,1
3041,1974,"Female","$75,000 - $100,000","Married (w/kids)","High School Diploma","Republican","","","","","","","","","","","","","","","","","","","","","","","","","","","Cool headed","Standard hours","No","Happy","Yes","No","No","No","P.M.","","End","Yes","Yes","Circumstances","No","Yes","Yes","No","","","","","","","Yes","","","","","","","","","","","","","","","Online","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","$75,000 - $100,000","Female","High School Diploma","Married (w/kids)","Yes",1,1,1,1
3043,1979,"Male","$75,000 - $100,000","Married (w/kids)","Bachelor's Degree","Republican","","","","","","","","","","","","","","","","","","","","","","","Yes","Pragmatist","No","Yes","","","","Happy","Yes","","Yes","","A.M.","Yes","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","$75,000 - $100,000","Male","Bachelor's Degree","Married (w/kids)","",1,1,1,1
3044,1958,"Male","$25,001 - $50,000","Single (no kids)","High School Diploma","Republican","","","","","","","","","Yes","No","No","No","No","Yes","Science","Study first","No","No","No","Yes","Giving","No","No","Pragmatist","Yes","Yes","Cool headed","Odd hours","No","Right","No","Yes","No","No","P.M.","No","End","No","Yes","Circumstances","Yes","No","No","Yes","No","Mysterious","Yes","No","Tunes","People","No","No","Yes","Yes","No","Demanding","No","PC","Yes","Cautious","No","Umm...","No","Space","No","In-person","Yes","Yes","","","","No","Yes","Yes","No","No","No","No","No","No","Yes","No","No","Rent","Pessimist","Mom","Yes","Yes","No","No","Nope","Yes","No","Yes","Yes","","No","Yes","No","No","No","$25,001 - $50,000","Male","High School Diploma","Single (no kids)","No",1,1,1,1
3046,1993,"Female","under $25,000","Single (no kids)","Current Undergraduate","Republican","","","","","","","","","","","","","","","","","","","","","","","","","","","Hot headed","Standard hours","No","Right","Yes","Yes","No","Yes","A.M.","Yes","Start","Yes","Yes","Circumstances","Yes","","","Yes","","","","","","","Yes","Yes","","","","","Yes","PC","Yes","Cautious","Yes","Yes!","No","Space","No","","Yes","","","","","","","","","","","","","No","No","Yes","No","Own","Optimist","Mom","No","Yes","Yes","Yes","","","","","","","","","","","","under $25,000","Female","Current Undergraduate","Single (no kids)","Yes",1,1,1,1
3047,1964,"Female","$50,000 - $74,999","Domestic Partners (no kids)","High School Diploma","Democrat","","Yes","No","Yes","No","No","Public","No","Yes","No","Yes","No","No","No","Science","Study first","Yes","No","No","No","Giving","Yes","Yes","Idealist","Yes","Yes","","","","","","","","","","","","","","","","","","","Yes","TMI","Yes","No","Tunes","Technology","Yes","Yes","Yes","Yes","No","Supportive","No","PC","No","","","","No","","","Online","Yes","No","No","Yes","Yay people!","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","","Own","Optimist","Mom","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Only-child","Yes","Yes","No","$50,000 - $74,999","Female","High School Diploma","Domestic Partners (no kids)","Yes",1,1,1,1
3048,1952,"Female","$50,000 - $74,999","Single (no kids)","Master's Degree","Republican","","","","","","","","No","Yes","No","No","Yes","Yes","Yes","Art","Study first","Yes","No","No","Yes","Giving","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","$50,000 - $74,999","Female","Master's Degree","Single (no kids)","",1,1,1,1
3050,1955,"Male","$75,000 - $100,000","Married (w/kids)","","Republican","","Yes","No","No","No","Yes","Public","No","Yes","No","No","Yes","No","Yes","Science","Study first","No","Yes","No","No","Receiving","Yes","","","","","Cool headed","Odd hours","No","Happy","No","Yes","No","","A.M.","Yes","Start","Yes","No","Circumstances","No","No","No","Yes","","","","","","","","","","","","","","","","","","","No","","No","In-person","No","","Yes","Yes","Yay people!","Yes","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","$75,000 - $100,000","Male","Bachelor's Degree","Married (w/kids)","",1,1,1,0
3051,1965,"Female","$50,000 - $74,999","Married (w/kids)","","Republican","","Yes","No","Yes","Yes","Yes","Public","","","","No","No","No","Yes","Art","Try first","Yes","Yes","Yes","No","Giving","Yes","No","Idealist","No","No","","","","","","","No","No","P.M.","Yes","End","Yes","Yes","Circumstances","Yes","No","Yes","No","No","Mysterious","No","Yes","Tunes","People","Yes","Yes","Yes","Yes","No","Demanding","Yes","PC","Yes","Cautious","No","Yes!","No","Socialize","No","Online","No","Yes","","Yes","Yay people!","Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","No","Yes","Own","Optimist","Mom","Yes","Yes","Yes","No","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","No","$50,000 - $74,999","Female","Doctoral Degree","Married (w/kids)","Yes",1,1,1,0
3052,1960,"Female","$100,001 - $150,000","Married (no kids)","Bachelor's Degree","Democrat","No","No","No","Yes","No","Yes","Public","No","Yes","No","No","No","Yes","Yes","Science","Study first","No","No","No","No","Giving","Yes","No","Pragmatist","Yes","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","No","P.M.","Yes","Start","Yes","No","Me","Yes","No","Yes","No","No","Mysterious","No","","Tunes","People","No","Yes","Yes","No","Yes","Supportive","Yes","PC","No","Cautious","No","Yes!","No","Space","Yes","Online","No","Yes","Yes","Yes","Yay people!","","","","","No","Yes","Yes","No","No","No","No","No","Own","Optimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","No","No","$100,001 - $150,000","Female","Bachelor's Degree","Married (no kids)","No",1,1,1,1
3053,1992,"Male","$25,001 - $50,000","Single (no kids)","High School Diploma","Republican","","","","","","","","","","","Yes","No","No","Yes","Art","","","","","","","","","","","","","","","","","","","","","Yes","","Yes","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","$25,001 - $50,000","Male","High School Diploma","Single (no kids)","",1,1,1,1
3054,1987,"Male","$25,001 - $50,000","Single (no kids)","High School Diploma","Democrat","No","No","","","Yes","No","Public","No","Yes","No","","","","Yes","","Study first","","","","Yes","Giving","Yes","No","","","","Hot headed","Odd hours","","Happy","","","Yes","Yes","","","Start","No","Yes","Me","No","Yes","No","No","No","","Yes","No","Talk","People","No","","Yes","","Yes","","No","","","Cautious","No","Umm...","No","Space","Yes","In-person","No","No","No","","","Yes","No","No","No","","Yes","No","No","","No","No","No","Rent","Pessimist","Mom","No","Yes","Yes","No","","","Yes","No","","","No","Yes","No","","No","$25,001 - $50,000","Male","High School Diploma","Single (no kids)","No",1,1,1,1
3055,1981,"Male","over $150,000","Married (w/kids)","High School Diploma","Republican","No","No","No","Yes","No","Yes","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Study first","No","Yes","No","No","Giving","No","Yes","Pragmatist","No","No","Cool headed","Standard hours","No","Right","Yes","Yes","No","No","A.M.","No","Start","Yes","Yes","Me","No","No","No","No","No","Mysterious","No","Yes","Talk","People","Yes","No","Yes","No","No","Supportive","No","Mac","Yes","Cautious","No","Yes!","No","Socialize","No","In-person","No","No","Yes","No","Grrr people","Yes","Yes","No","Yes","No","Yes","No","No","No","No","Yes","Yes","Own","Optimist","Dad","No","Yes","No","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes","over $150,000","Male","High School Diploma","Married (w/kids)","Yes",1,1,1,1
3056,1982,"Male","$100,001 - $150,000","Married (no kids)","Bachelor's Degree","Democrat","No","No","No","Yes","No","Yes","Private","No","Yes","No","Yes","No","No","Yes","Art","Study first","Yes","Yes","Yes","No","Giving","Yes","No","Idealist","No","No","","","Yes","","","Yes","Yes","No","A.M.","Yes","End","Yes","No","Circumstances","No","Yes","No","Yes","No","Mysterious","No","No","Tunes","Technology","","Yes","Yes","No","Yes","Supportive","Yes","Mac","Yes","Risk-friendly","Yes","Umm...","No","Space","No","In-person","No","No","Yes","Yes","Grrr people","Yes","Yes","Yes","Yes","No","Yes","No","No","No","Yes","Yes","No","Own","Optimist","Mom","Yes","Yes","No","Yes","Check!","No","No","No","No","Yes","No","Yes","Yes","No","No","$100,001 - $150,000","Male","Bachelor's Degree","Married (no kids)","No",1,1,1,1
3057,1992,"Male","under $25,000","Single (no kids)","Current K-12","Republican","","","No","No","","Yes","Public","","Yes","No","","No","No","Yes","","","No","","Yes","No","","No","Yes","","","","","","","","","","No","No","P.M.","No","End","No","No","","","Yes","No","","No","Mysterious","Yes","No","Tunes","Technology","No","","Yes","","","","","PC","No","","No","","","","Yes","","No","","","","Grrr people","","No","","No","No","No","No","Yes","Yes","No","","No","","","","No","No","","","","","No","","","No","","Only-child","","No","Yes","under $25,000","Male","Current K-12","Single (no kids)","No",1,1,1,1
